" 5.39454126","8","13"
" 5.60887992","5","16"
"18.72563668","10","6"
" 7.27970508","10","14"
" 6.78526136","2","11"
"10.81628234","4","8"
"10.36269912","3","17"
"12.36823407","11","2"
" 7.24996737","12","11"
"25.65538901","8","14"
" 6.76545174","11","16"
"16.52580454","3","20"
" 9.52150632","8","17"
"12.52221783","7","18"
" 4.48619694","6","16"
"13.35100886","4","7"
"16.20269383","1","2"
"14.35373396","13","4"
"11.08685365","11","18"
"13.17368206","5","19"
"13.95769767","13","9"
"10.30851049","15","7"
"13.85020908","2","2"
" 9.84542890","7","6"
"16.15402042","4","18"
" 5.55616312","2","5"
" 7.98838577","15","6"
"11.92465700","7","18"
" 1.13544058","13","17"
" 6.96596833","12","16"
"15.39858297","4","18"
" 7.76080378","7","6"
" 5.74994504","5","1"
"17.25277224","8","7"
"13.32658098","8","4"
"13.95380892","15","4"
"14.64849318","13","7"
" 8.00356676","15","11"
"14.29820038","8","19"
"17.95129616","1","20"
"10.20103379","1","5"
"15.02565578","6","20"
"12.36910978","8","19"
"15.76349380","7","7"
" 7.09648720","10","11"
"13.73943141","12","20"
" 9.82913369","4","3"
" 8.98165753","7","12"
" 5.78081219","6","11"
" 8.84191560","4","6"
" 4.56196074","12","13"
"12.74457835","6","9"
"13.04997498","4","7"
" 7.25845375","12","6"
"18.08370324","11","5"
"11.24248058","12","19"
" 8.58767870","7","3"
" 7.78123351","7","3"
" 9.77084312","5","3"
" 5.05800494","11","13"
"11.68681275","4","2"
"11.51694156","2","19"
" 5.48703405","7","14"
" 3.57429802","5","10"
" 8.75768466","8","12"
"16.29620858","5","7"
"10.15150642","10","19"
" 8.75935209","15","6"
" 5.72883638","5","1"
" 6.56022573","13","13"
" 5.47025690","15","10"
"10.23192119","11","8"
"12.03661075","2","2"
"10.82634598","12","5"
" 4.88385143","2","10"
"10.50778818","2","8"
"13.00240947","1","17"
"11.60846311","1","11"
" 4.88778422","12","13"
"11.10733030","12","2"
" 4.98079533","7","10"
" 5.41330104","10","5"
" 5.22779965","5","10"
" 6.52103915","3","11"
"15.35686762","8","20"
" 4.66114665","5","1"
" 9.22759876","10","3"
" 6.98992571","13","5"
" 5.53166500","3","10"
" 6.50825848","10","16"
"25.97711687","8","14"
"26.86273053","1","4"
" 8.01846909","1","13"
" 8.46628859","15","6"
"12.24551525","2","16"
"10.18181828","6","2"
" 7.94597890","5","3"
"12.11645105","4","15"
"12.23446133","5","9"
"15.52423276","1","19"
" 2.61709527","5","6"
"11.43181649","1","6"
"13.47665883","8","4"
" 5.45162626","11","1"
"15.10577347","7","20"
"17.66130277","13","20"
" 6.74437692","3","11"
"11.58097089","6","4"
"12.50866616","4","9"
" 9.44919019","2","3"
" 6.63976757","5","1"
"10.06546532","7","17"
" 7.17311267","10","17"
" 7.87497867","8","6"
"10.96046473","13","18"
" 3.78147945","8","13"
"11.52872799","7","2"
"14.53272821","15","19"
" 6.77595824","15","16"
"10.20464544","8","11"
"12.60309887","1","17"
"11.40240228","6","15"
" 7.30564641","15","6"
" 9.72129172","11","17"
"12.17623458","13","2"
" 6.35967732","1","1"
" 6.70240411","10","12"
"17.50983397","4","20"
" 9.42888843","1","5"
" 8.58430372","3","12"
"12.85517211","13","2"
"15.05110084","4","19"
" 5.16712258","1","10"
"12.25354205","5","19"
"12.53933757","1","18"
"11.81300304","3","2"
" 9.60467494","4","11"
" 7.33165628","6","3"
" 3.27542578","3","10"
" 5.98703010","15","13"
" 5.57829908","1","13"
" 4.83526436","3","1"
"13.66540775","6","9"
" 6.87445768","8","1"
" 9.66573809","15","9"
" 5.08646995","3","1"
" 5.64588771","10","12"
"16.42050882","11","4"
"12.93012279","7","18"
"14.22246378","5","19"
" 4.65235301","7","13"
" 2.38720188","5","6"
"12.51386838","12","9"
"12.40706952","4","8"
"11.60121632","8","18"
" 4.00933354","10","13"
" 0.57371850","13","17"
"10.38366752","8","3"
" 4.04979033","6","13"
"14.15910736","11","4"
"14.24799650","8","9"
"14.00784360","1","19"
"11.19722997","10","7"
"21.37599618","5","2"
"14.86504335","10","20"
" 7.99959515","2","1"
" 9.65714304","15","2"
"15.80464021","3","20"
"18.51164957","4","17"
"12.53988787","10","9"
"12.77238689","5","19"
"10.82999017","7","8"
"11.88198733","3","19"
"10.63187511","13","12"
"13.08066169","11","15"
"12.55115102","5","9"
" 5.82373325","4","13"
"11.41291911","15","18"
"10.91552656","8","8"
" 7.02531038","8","6"
" 4.60840574","6","1"
" 4.01188688","11","13"
"14.50309130","3","15"
"10.60448918","1","14"
"16.93734819","8","7"
"15.97347083","2","4"
"17.67991598","1","20"
"18.21395215","10","2"
" 3.57169344","13","17"
"12.71693343","13","18"
"15.97076711","11","20"
" 7.21741033","10","11"
" 7.01601802","11","16"
"16.33187990","11","20"
"17.37145535","10","6"
" 6.38359991","8","1"
"12.75622040","5","9"
" 6.93158117","7","16"
" 2.85233036","10","13"
"25.54567034","5","20"
"11.79175795","4","7"
" 5.05015639","11","10"
" 9.75521559","11","11"
" 5.84636666","12","16"
"11.77723874","11","15"
"11.49187372","5","8"
" 4.44315732","6","13"
" 4.84293764","11","19"
"11.38896680","7","2"
" 6.41657149","13","5"
" 5.46934992","11","1"
"12.22540906","5","18"
"18.53362744","10","6"
" 5.15914974","15","10"
"14.67422031","15","20"
"12.58157694","7","18"
"16.95184379","11","20"
" 9.61305982","12","5"
"14.23852179","1","17"
" 7.31466325","4","13"
"23.56502727","5","20"
" 9.95613368","2","6"
" 9.69867303","12","7"
" 5.48195721","4","10"
" 8.68399356","1","5"
" 8.80978973","15","3"
" 7.39413422","3","5"
" 7.25149529","5","11"
"11.21736001","15","8"
"11.65306219","4","2"
" 9.66729847","12","7"
"13.15514301","5","4"
" 7.64953268","10","13"
" 4.60878944","10","16"
" 9.78139369","13","12"
" 5.75507899","5","11"
" 5.41495310","10","5"
"11.38741871","5","15"
" 5.64513150","5","1"
" 3.45117807","10","10"
" 9.73396806","7","3"
" 7.57423100","12","12"
" 7.53775650","4","6"
" 4.83391506","7","9"
" 6.44844649","12","16"
" 5.65979136","10","12"
"12.64209552","13","7"
"15.55200329","13","19"
"11.78060720","11","17"
"12.30009950","1","17"
" 7.49259873","15","11"
"14.37636284","8","4"
"11.17378390","15","15"
"15.90378285","5","7"
" 5.19191450","10","1"
"16.75864808","1","20"
" 4.93452442","7","13"
"12.74721560","2","9"
"10.52438497","8","8"
" 9.23842207","15","6"
" 9.77426793","7","8"
" 0.83872712","6","10"
" 9.65750304","15","15"
"12.76237659","8","9"
" 9.12763859","3","12"
"21.41109038","1","8"
"27.28787827","8","14"
" 0.28609424","13","17"
" 9.91127532","5","8"
"13.11964341","13","2"
" 5.11560238","10","13"
"11.45120109","11","8"
" 7.34775842","1","5"
"13.43885362","2","4"
"10.11775139","15","14"
" 1.31148056","5","6"
"16.81640745","3","20"
" 5.66741089","11","14"
" 7.15782835","13","5"
" 5.46258159","8","13"
" 7.57530451","13","10"
"11.16832093","5","18"
"14.77678162","10","20"
" 3.85697005","11","19"
"12.36045297","1","17"
" 9.73660666","6","12"
" 6.23506248","7","9"
"15.00302641","11","9"
" 9.21233021","15","15"
" 8.41893439","15","9"
"14.02904845","8","18"
" 4.75524726","3","13"
" 6.52229875","10","16"
"12.14003807","3","4"
"11.19266602","1","12"
" 6.11065054","10","5"
" 8.74673085","1","5"
"15.48542156","1","9"
" 4.67887799","7","10"
"11.99672585","3","4"
" 4.44230045","15","13"
"24.10962620","5","20"
"15.94109255","5","7"
"12.80192146","11","4"
" 8.65026409","1","16"
" 1.49042650","13","14"
"11.14604128","8","8"
"16.05109241","11","20"
" 9.78875527","1","11"
" 3.49791370","7","9"
"14.44925445","15","20"
"10.58053648","4","11"
" 8.17403911","11","1"
" 7.22504147","4","10"
" 4.74605087","2","13"
"11.85225079","8","15"
"12.76850085","7","2"
"18.74226236","10","2"
"12.44965641","3","9"
" 2.43394995","7","14"
"16.31448554","1","20"
" 8.77674568","13","5"
"13.07854626","8","16"
"11.32374461","11","18"
"12.46139984","1","7"
"11.72482846","11","2"
"-0.60569644","13","14"
"10.80464145","11","7"
" 5.63478084","3","5"
" 8.40081433","3","17"
" 9.52921340","8","11"
" 4.92129282","7","10"
" 6.19945988","12","1"
"22.61171875","5","2"
" 7.34457398","3","6"
" 8.85520319","13","6"
" 8.85796473","6","15"
"10.76564392","10","4"
" 5.75067191","11","6"
"16.52766658","3","20"
"10.67930577","12","9"
"13.99666247","7","4"
" 8.49388455","4","5"
" 7.77026303","13","5"
"13.84600442","5","19"
"13.48134355","7","19"
"14.96836497","2","9"
"13.62191385","6","9"
" 9.20429772","6","15"
" 8.84179825","2","6"
" 9.56665732","10","12"
"10.64268233","1","11"
" 7.18102495","8","1"
" 0.56403628","13","17"
" 7.81399158","3","11"
"15.62172909","11","20"
" 9.12963154","3","18"
" 9.17263176","10","8"
" 5.20893051","12","10"
" 7.56366760","7","1"
" 8.88110640","1","17"
"10.68265960","7","12"
" 8.85293995","1","14"
"11.18577354","15","14"
"10.26431281","11","12"
" 9.55856142","8","8"
" 1.24687466","5","6"
"11.53203359","10","7"
"14.30645002","1","7"
" 9.01429194","10","18"
" 9.95857417","10","4"
" 7.93538389","15","5"
" 8.27375561","2","3"
" 9.53831427","15","9"
" 6.77421770","15","12"
"12.92917449","8","19"
"10.33550879","11","15"
" 7.78690632","7","3"
"14.27981908","12","20"
" 4.70015974","4","16"
"10.66173660","6","7"
" 3.99982904","4","10"
" 7.31121167","4","5"
" 9.95590588","4","11"
"11.79391030","12","9"
" 4.34959842","6","1"
" 7.65792234","11","1"
" 4.53396708","12","13"
" 0.05014530","13","17"
"13.43847472","6","9"
"26.49904363","5","20"
"10.73717169","3","9"
"19.02578144","11","5"
" 7.23484832","11","1"
"13.90141732","13","9"
"14.98192473","4","18"
"10.70205033","11","15"
"14.45382599","7","18"
"11.49505355","4","8"
" 2.65925400","3","13"
" 6.96186971","5","14"
" 6.31525819","5","13"
"13.97351231","7","4"
"11.44083158","15","7"
"12.54430169","15","4"
" 7.19496870","3","6"
"11.05010806","11","18"
"14.70089941","6","9"
"11.69922751","13","8"
" 5.27753931","2","5"
" 9.21055692","15","3"
"13.10517707","15","18"
" 6.83719739","10","5"
"12.47611910","11","18"
"18.41808608","4","17"
" 9.45992926","4","12"
"17.23505334","8","20"
"14.71537133","12","20"
" 4.02710007","8","13"
"11.51905817","13","8"
" 6.70586630","12","14"
" 6.36172390","11","6"
"15.66618283","1","9"
" 8.67230985","13","11"
" 5.54077892","10","5"
" 8.47532442","1","16"
" 8.20386285","6","3"
"11.72359304","7","15"
"13.38011491","1","7"
"18.53652187","10","6"
"13.97126133","7","7"
" 9.91603362","7","8"
"13.81206323","3","19"
"17.00746570","1","20"
" 8.62571018","2","14"
" 6.70235604","8","5"
" 8.74489441","6","7"
" 5.35439125","13","10"
"10.62848077","11","8"
" 9.92795477","12","4"
"17.10806552","10","20"
" 9.16731068","2","14"
" 7.20360458","13","5"
" 4.47556693","11","19"
"13.14726338","12","9"
" 7.33696984","15","11"
"14.09439603","12","19"
" 5.25863929","5","16"
"10.55049590","2","7"
"11.91606315","7","2"
" 6.20474922","10","14"
" 7.50041425","12","4"
"16.41989516","11","20"
"11.68006179","4","2"
"14.90965317","1","7"
"13.51383157","1","19"
" 9.06283699","6","12"
" 7.79810692","4","16"
