" 8.194541259","8","13"
" 5.608879922","5","16"
" 7.325636680","10","6"
" 7.279705085","10","14"
" 6.785261363","2","11"
"10.816282343","4","8"
"10.362699121","3","17"
"12.368234068","11","2"
" 7.249967366","12","11"
" 7.455389015","8","14"
"16.165451736","11","16"
"14.525804542","3","20"
"10.521506322","8","17"
"12.522217830","7","18"
" 4.486196943","6","16"
"13.351008858","4","7"
"16.202693835","1","2"
"14.353733963","13","4"
"11.086853651","11","18"
"13.173682064","5","19"
"13.957697667","13","9"
"10.308510492","15","7"
"13.850209081","2","2"
" 9.845428895","7","6"
"13.554020416","4","18"
" 5.556163122","2","5"
" 7.988385771","15","6"
"11.924656996","7","18"
"10.235440584","13","17"
" 6.965968329","12","16"
"12.798582973","4","18"
" 7.760803780","7","6"
" 5.749945043","5","1"
"11.352772239","8","7"
"13.326580983","8","4"
"13.953808917","15","4"
"14.648493179","13","7"
" 8.003566759","15","11"
"14.298200383","8","19"
"17.951296163","1","20"
"10.201033794","1","5"
"15.025655777","6","20"
"12.369109775","8","19"
"11.563493801","7","7"
" 7.096487200","10","11"
"13.739431413","12","20"
" 9.829133690","4","3"
" 4.381657530","7","12"
" 5.780812193","6","11"
" 8.841915599","4","6"
" 4.561960736","12","13"
"10.544578348","6","9"
"13.049974976","4","7"
" 7.258453751","12","6"
" 8.383703236","11","5"
"11.242480582","12","19"
" 8.587678702","7","3"
" 7.781233513","7","3"
" 9.770843117","5","3"
" 5.058004944","11","13"
"11.686812749","4","2"
"11.516941559","2","19"
" 8.887034055","7","14"
" 3.574298018","5","10"
" 8.757684658","8","12"
"10.296208580","5","7"
"11.151506423","10","19"
" 8.759352090","15","6"
" 5.728836379","5","1"
"11.760225728","13","13"
" 5.470256902","15","10"
" 6.831921187","11","8"
"12.036610754","2","2"
" 6.826345977","12","5"
" 4.883851433","2","10"
"10.507788179","2","8"
"13.002409468","1","17"
"11.608463115","1","11"
" 4.887784215","12","13"
"11.107330304","12","2"
" 4.980795329","7","10"
" 5.413301039","10","5"
" 5.227799647","5","10"
"-2.578960849","3","11"
"15.356867623","8","20"
" 4.661146651","5","1"
" 9.227598765","10","3"
" 6.989925711","13","5"
" 5.531665000","3","10"
" 6.508258483","10","16"
" 7.777116871","8","14"
"17.862730535","1","4"
" 8.018469094","1","13"
" 8.466288589","15","6"
" 7.345515249","2","16"
"10.181818279","6","2"
" 7.945978904","5","3"
"12.116451048","4","15"
"12.234461327","5","9"
"15.524232757","1","19"
" 8.217095272","5","6"
"11.431816486","1","6"
"13.476658831","8","4"
" 5.451626265","11","1"
"15.105773468","7","20"
"14.861302770","13","20"
"-2.355623085","3","11"
"11.580970893","6","4"
"12.508666157","4","9"
" 9.449190187","2","3"
" 6.639767574","5","1"
" 7.565465317","7","17"
" 7.173112669","10","17"
" 7.874978672","8","6"
"10.960464733","13","18"
" 6.581479446","8","13"
"11.528727995","7","2"
"12.932728207","15","19"
" 6.775958237","15","16"
" 6.804645440","8","11"
"12.603098866","1","17"
"11.402402283","6","15"
" 7.305646406","15","6"
" 9.721291724","11","17"
"12.176234581","13","2"
"22.959677317","1","1"
" 6.702404113","10","12"
"17.509833975","4","20"
" 9.428888433","1","5"
" 8.584303724","3","12"
"12.855172108","13","2"
"15.051100838","4","19"
" 5.767122581","1","10"
"12.253542047","5","19"
"12.539337575","1","18"
"11.813003045","3","2"
